#=Quote,EventSymbol,EventTime,BidTime,BidExchangeCode,BidPrice,BidSize,AskTime,AskExchangeCode,AskPrice,AskSize
Quote,AAPL,20190807-083502.706-0500,20190807-083502-0500,Q,195.13,3,20190807-083502-0500,N,195.18,2
Quote,AAPL,20190807-083502.706-0500,20190807-083502-0500,Q,195.13,3,20190807-083502-0500,V,195.18,1
Quote,AAPL,20190807-083502.706-0500,20190807-083502-0500,Q,195.13,3,20190807-083502-0500,J,195.18,1
Quote,AAPL,20190807-083502.707-0500,20190807-083502-0500,Q,195.13,3,20190807-083502-0500,Q,195.19,1
Quote,AAPL,20190807-083502.718-0500,20190807-083502-0500,Q,195.13,2,20190807-083502-0500,Q,195.19,1
Quote,AAPL,20190807-083502.719-0500,20190807-083502-0500,Q,195.13,1,20190807-083502-0500,Q,195.19,1
Quote,AAPL,20190807-083502.719-0500,20190807-083502-0500,V,195.13,1,20190807-083502-0500,J,195.19,1
Quote,AAPL,20190807-083502.719-0500,20190807-083502-0500,N,195.1,3,20190807-083502-0500,J,195.19,1
Quote,AAPL,20190807-083502.719-0500,20190807-083502-0500,V,195.11,1,20190807-083502-0500,J,195.19,1
Quote,AAPL,20190807-083502.901-0500,20190807-083502-0500,Q,195.13,5,20190807-083502-0500,J,195.19,1
Quote,AAPL,20190807-083502.902-0500,20190807-083502-0500,Q,195.13,6,20190807-083502-0500,J,195.19,1
Quote,AAPL,20190807-083502.902-0500,20190807-083502-0500,Q,195.13,7,20190807-083502-0500,J,195.19,1
Quote,AAPL,20190807-083502.902-0500,20190807-083502-0500,Q,195.13,7,20190807-083502-0500,Q,195.18,1
Quote,AAPL,20190807-083502.932-0500,20190807-083502-0500,Q,195.13,7,20190807-083502-0500,J,195.18,1
Quote,AAPL,20190807-083502.932-0500,20190807-083502-0500,Q,195.13,6,20190807-083502-0500,J,195.18,1
Quote,AAPL,20190807-083502.933-0500,20190807-083502-0500,Q,195.13,6,20190807-083502-0500,V,195.19,1
Quote,AAPL,20190807-083502.971-0500,20190807-083502-0500,V,195.13,1,20190807-083502-0500,V,195.19,1
Quote,AAPL,20190807-083502.972-0500,20190807-083502-0500,V,195.13,1,20190807-083502-0500,Q,195.17,1
Quote,AAPL,20190807-083502.972-0500,20190807-083502-0500,V,195.13,1,20190807-083502-0500,Q,195.17,2
Quote,AAPL,20190807-083502.972-0500,20190807-083502-0500,V,195.13,1,20190807-083502-0500,Q,195.17,3
Quote,AAPL,20190807-083502.972-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,Q,195.17,3
Quote,AAPL,20190807-083502.973-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,Z,195.17,3
Quote,AAPL,20190807-083502.973-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,Q,195.17,2
Quote,AAPL,20190807-083503.002-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,Z,195.17,2
Quote,AAPL,20190807-083503.002-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,J,195.17,1
Quote,AAPL,20190807-083503.002-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,V,195.19,1
Quote,AAPL,20190807-083503.002-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,V,195.17,1
Quote,AAPL,20190807-083503.002-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,V,195.18,1
Quote,AAPL,20190807-083503.003-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,J,195.17,1
Quote,AAPL,20190807-083503.003-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,V,195.18,1
Quote,AAPL,20190807-083503.003-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,J,195.18,1
Quote,AAPL,20190807-083503.003-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,V,195.17,1
Quote,AAPL,20190807-083503.003-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,J,195.18,1
Quote,AAPL,20190807-083503.004-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,Q,195.19,1
Quote,AAPL,20190807-083503.004-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,J,195.17,1
Quote,AAPL,20190807-083503.004-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,Q,195.19,1
Quote,AAPL,20190807-083503.004-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,V,195.18,1
Quote,AAPL,20190807-083503.004-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,V,195.17,1
Quote,AAPL,20190807-083503.004-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,Q,195.19,1
Quote,AAPL,20190807-083503.005-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,J,195.17,1
Quote,AAPL,20190807-083503.005-0500,20190807-083502-0500,Q,195.11,1,20190807-083502-0500,Q,195.19,1
Quote,AAPL,20190807-083503.005-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,V,195.18,1
Quote,AAPL,20190807-083503.005-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.005-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,Q,195.19,1
Quote,AAPL,20190807-083503.006-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.006-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,Q,195.19,1
Quote,AAPL,20190807-083503.006-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,V,195.18,1
Quote,AAPL,20190807-083503.006-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.006-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,Q,195.19,1
Quote,AAPL,20190807-083503.007-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.007-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,Q,195.19,1
Quote,AAPL,20190807-083503.007-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,V,195.18,1
Quote,AAPL,20190807-083503.007-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.007-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,Q,195.19,1
Quote,AAPL,20190807-083503.008-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,J,195.18,1
Quote,AAPL,20190807-083503.008-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,Q,195.19,1
Quote,AAPL,20190807-083503.008-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,J,195.18,1
Quote,AAPL,20190807-083503.043-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,N,195.18,7
Quote,AAPL,20190807-083503.052-0500,20190807-083502-0500,Q,195.11,1,20190807-083503-0500,Q,195.17,1
Quote,AAPL,20190807-083503.052-0500,20190807-083503-0500,P,195.1,4,20190807-083503-0500,Q,195.17,1
Quote,AAPL,20190807-083503.052-0500,20190807-083503-0500,P,195.1,4,20190807-083503-0500,Y,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,P,195.1,4,20190807-083503-0500,J,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,P,195.1,4,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,N,195.1,3,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,P,195.1,1,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,N,195.09,3,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,P,195.09,3,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,N,195.09,3,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,N,195.08,3,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,P,195.08,4,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,P,195.08,5,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,P,195.08,6,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.053-0500,20190807-083503-0500,P,195.08,5,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.058-0500,20190807-083503-0500,N,195.08,3,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.058-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.058-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,Q,195.12,2
Quote,AAPL,20190807-083503.058-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,Q,195.12,3
Quote,AAPL,20190807-083503.077-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,K,195.12,1
Quote,AAPL,20190807-083503.077-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,Q,195.12,1
Quote,AAPL,20190807-083503.077-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,P,195.12,1
Quote,AAPL,20190807-083503.078-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,V,195.12,1
Quote,AAPL,20190807-083503.078-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,V,195.13,1
Quote,AAPL,20190807-083503.078-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,P,195.14,1
Quote,AAPL,20190807-083503.079-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,J,195.13,1
Quote,AAPL,20190807-083503.079-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,P,195.14,1
Quote,AAPL,20190807-083503.079-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,V,195.14,1
Quote,AAPL,20190807-083503.161-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.161-0500,20190807-083503-0500,N,195.08,1,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.161-0500,20190807-083503-0500,N,195.08,1,20190807-083503-0500,V,195.15,1
Quote,AAPL,20190807-083503.161-0500,20190807-083503-0500,Q,195.09,1,20190807-083503-0500,V,195.15,1
Quote,AAPL,20190807-083503.161-0500,20190807-083503-0500,Q,195.09,2,20190807-083503-0500,V,195.15,1
Quote,AAPL,20190807-083503.161-0500,20190807-083503-0500,Q,195.09,3,20190807-083503-0500,V,195.15,1
Quote,AAPL,20190807-083503.161-0500,20190807-083503-0500,Q,195.09,4,20190807-083503-0500,V,195.15,1
Quote,AAPL,20190807-083503.162-0500,20190807-083503-0500,Q,195.09,4,20190807-083503-0500,J,195.15,1
Quote,AAPL,20190807-083503.163-0500,20190807-083503-0500,Q,195.09,4,20190807-083503-0500,V,195.16,1
Quote,AAPL,20190807-083503.173-0500,20190807-083503-0500,K,195.11,1,20190807-083503-0500,V,195.16,1
Quote,AAPL,20190807-083503.174-0500,20190807-083503-0500,K,195.11,1,20190807-083503-0500,J,195.16,1
Quote,AAPL,20190807-083503.174-0500,20190807-083503-0500,K,195.11,1,20190807-083503-0500,N,195.17,2
Quote,AAPL,20190807-083503.175-0500,20190807-083503-0500,Q,195.11,2,20190807-083503-0500,N,195.17,2
Quote,AAPL,20190807-083503.175-0500,20190807-083503-0500,Q,195.11,3,20190807-083503-0500,N,195.17,2
Quote,AAPL,20190807-083503.175-0500,20190807-083503-0500,Q,195.11,4,20190807-083503-0500,N,195.17,2
Quote,AAPL,20190807-083503.175-0500,20190807-083503-0500,Q,195.11,4,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.175-0500,20190807-083503-0500,N,195.11,6,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.175-0500,20190807-083503-0500,N,195.11,7,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.175-0500,20190807-083503-0500,Q,195.12,1,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.175-0500,20190807-083503-0500,N,195.11,7,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.175-0500,20190807-083503-0500,N,195.11,7,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.176-0500,20190807-083503-0500,N,195.12,5,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.176-0500,20190807-083503-0500,N,195.12,6,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.176-0500,20190807-083503-0500,N,195.12,6,20190807-083503-0500,N,195.18,3
Quote,AAPL,20190807-083503.227-0500,20190807-083503-0500,N,195.12,6,20190807-083503-0500,J,195.18,1
Quote,AAPL,20190807-083503.271-0500,20190807-083503-0500,N,195.12,5,20190807-083503-0500,J,195.18,1
Quote,AAPL,20190807-083503.283-0500,20190807-083503-0500,V,195.12,1,20190807-083503-0500,J,195.18,1
Quote,AAPL,20190807-083503.357-0500,20190807-083503-0500,V,195.12,1,20190807-083503-0500,V,195.18,1
Quote,AAPL,20190807-083503.431-0500,20190807-083503-0500,P,195.11,7,20190807-083503-0500,J,195.18,1
Quote,AAPL,20190807-083503.464-0500,20190807-083503-0500,P,195.11,7,20190807-083503-0500,P,195.18,5
Quote,AAPL,20190807-083503.498-0500,20190807-083503-0500,P,195.11,7,20190807-083503-0500,Q,195.17,1
Quote,AAPL,20190807-083503.498-0500,20190807-083503-0500,P,195.11,5,20190807-083503-0500,Q,195.17,1
Quote,AAPL,20190807-083503.498-0500,20190807-083503-0500,P,195.11,5,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.498-0500,20190807-083503-0500,K,195.11,1,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.498-0500,20190807-083503-0500,V,195.11,1,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.498-0500,20190807-083503-0500,N,195.1,5,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.499-0500,20190807-083503-0500,N,195.1,5,20190807-083503-0500,K,195.13,1
Quote,AAPL,20190807-083503.499-0500,20190807-083503-0500,P,195.1,4,20190807-083503-0500,K,195.13,1
Quote,AAPL,20190807-083503.499-0500,20190807-083503-0500,P,195.1,1,20190807-083503-0500,K,195.13,1
Quote,AAPL,20190807-083503.499-0500,20190807-083503-0500,N,195.09,3,20190807-083503-0500,K,195.13,1
Quote,AAPL,20190807-083503.499-0500,20190807-083503-0500,P,195.09,3,20190807-083503-0500,K,195.13,1
Quote,AAPL,20190807-083503.499-0500,20190807-083503-0500,N,195.09,3,20190807-083503-0500,K,195.13,1
Quote,AAPL,20190807-083503.499-0500,20190807-083503-0500,P,195.09,3,20190807-083503-0500,K,195.13,1
Quote,AAPL,20190807-083503.499-0500,20190807-083503-0500,P,195.08,4,20190807-083503-0500,K,195.13,1
Quote,AAPL,20190807-083503.500-0500,20190807-083503-0500,P,195.08,4,20190807-083503-0500,J,195.13,1
Quote,AAPL,20190807-083503.500-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,J,195.13,1
Quote,AAPL,20190807-083503.500-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,P,195.14,6
Quote,AAPL,20190807-083503.500-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,P,195.14,7
Quote,AAPL,20190807-083503.500-0500,20190807-083503-0500,V,195.08,1,20190807-083503-0500,P,195.14,7
Quote,AAPL,20190807-083503.500-0500,20190807-083503-0500,V,195.08,1,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.500-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.500-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,K,195.14,2
Quote,AAPL,20190807-083503.500-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.588-0500,20190807-083503-0500,P,195.08,2,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.588-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.588-0500,20190807-083503-0500,Z,195.08,2,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.588-0500,20190807-083503-0500,Q,195.08,1,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.673-0500,20190807-083503-0500,B,195.11,1,20190807-083503-0500,J,195.14,1
Quote,AAPL,20190807-083503.674-0500,20190807-083503-0500,B,195.11,1,20190807-083503-0500,Z,195.15,1
Quote,AAPL,20190807-083503.790-0500,20190807-083503-0500,B,195.11,1,20190807-083503-0500,P,195.17,3
Quote,AAPL,20190807-083503.790-0500,20190807-083503-0500,Q,195.11,2,20190807-083503-0500,P,195.17,3
Quote,AAPL,20190807-083503.790-0500,20190807-083503-0500,Q,195.11,3,20190807-083503-0500,P,195.17,3
Quote,AAPL,20190807-083503.790-0500,20190807-083503-0500,Q,195.11,4,20190807-083503-0500,P,195.17,3
Quote,AAPL,20190807-083503.790-0500,20190807-083503-0500,X,195.11,4,20190807-083503-0500,P,195.17,3
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,X,195.11,4,20190807-083503-0500,P,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,X,195.11,4,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,N,195.11,7,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,N,195.11,8,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,N,195.12,6,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,N,195.12,7,20190807-083503-0500,J,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,N,195.12,7,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,Z,195.12,1,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,Z,195.12,2,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,N,195.12,1,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.791-0500,20190807-083503-0500,Q,195.12,1,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.792-0500,20190807-083503-0500,Q,195.12,1,20190807-083503-0500,Z,195.17,1
Quote,AAPL,20190807-083503.801-0500,20190807-083503-0500,V,195.12,1,20190807-083503-0500,Z,195.17,1
Quote,AAPL,20190807-083503.801-0500,20190807-083503-0500,V,195.12,1,20190807-083503-0500,V,195.17,1
Quote,AAPL,20190807-083503.802-0500,20190807-083503-0500,V,195.12,1,20190807-083503-0500,P,195.18,5
Quote,AAPL,20190807-083503.866-0500,20190807-083503-0500,V,195.12,1,20190807-083503-0500,N,195.18,4
Quote,AAPL,20190807-083504.138-0500,20190807-083504-0500,K,195.11,1,20190807-083503-0500,N,195.18,4
Quote,AAPL,20190807-083504.212-0500,20190807-083504-0500,B,195.11,2,20190807-083503-0500,N,195.18,4
Quote,AAPL,20190807-083504.273-0500,20190807-083504-0500,N,195.11,3,20190807-083503-0500,N,195.18,4
Quote,AAPL,20190807-083504.273-0500,20190807-083504-0500,N,195.11,6,20190807-083503-0500,N,195.18,4
Quote,AAPL,20190807-083504.273-0500,20190807-083504-0500,N,195.11,5,20190807-083503-0500,N,195.18,4
Quote,AAPL,20190807-083504.273-0500,20190807-083504-0500,P,195.11,5,20190807-083503-0500,N,195.18,4
Quote,AAPL,20190807-083504.273-0500,20190807-083504-0500,P,195.11,6,20190807-083503-0500,N,195.18,4
Quote,AAPL,20190807-083504.351-0500,20190807-083504-0500,P,195.11,6,20190807-083504-0500,J,195.18,1
Quote,AAPL,20190807-083504.380-0500,20190807-083504-0500,N,195.12,2,20190807-083504-0500,J,195.18,1
Quote,AAPL,20190807-083504.380-0500,20190807-083504-0500,P,195.12,4,20190807-083504-0500,J,195.18,1
Quote,AAPL,20190807-083504.532-0500,20190807-083504-0500,P,195.12,4,20190807-083504-0500,Q,195.18,1
Quote,AAPL,20190807-083504.764-0500,20190807-083504-0500,B,195.12,4,20190807-083504-0500,Q,195.18,1
Quote,AAPL,20190807-083504.790-0500,20190807-083504-0500,P,195.15,1,20190807-083504-0500,Q,195.18,1
Quote,AAPL,20190807-083505.015-0500,20190807-083505-0500,V,195.15,1,20190807-083504-0500,Q,195.18,1
Quote,AAPL,20190807-083505.037-0500,20190807-083505-0500,V,195.15,1,20190807-083505-0500,B,195.18,1
Quote,AAPL,20190807-083505.037-0500,20190807-083505-0500,X,195.15,2,20190807-083505-0500,B,195.18,1
Quote,AAPL,20190807-083505.042-0500,20190807-083505-0500,P,195.15,3,20190807-083505-0500,B,195.18,1
Quote,AAPL,20190807-083505.067-0500,20190807-083505-0500,N,195.15,3,20190807-083505-0500,B,195.18,1
Quote,AAPL,20190807-083505.131-0500,20190807-083505-0500,N,195.15,3,20190807-083505-0500,N,195.2,4
Quote,AAPL,20190807-083505.131-0500,20190807-083505-0500,Z,195.15,4,20190807-083505-0500,N,195.2,4
Quote,AAPL,20190807-083505.131-0500,20190807-083505-0500,Q,195.16,1,20190807-083505-0500,N,195.2,4
Quote,AAPL,20190807-083505.131-0500,20190807-083505-0500,X,195.16,2,20190807-083505-0500,N,195.2,4
Quote,AAPL,20190807-083505.131-0500,20190807-083505-0500,X,195.16,2,20190807-083505-0500,N,195.2,2
Quote,AAPL,20190807-083505.132-0500,20190807-083505-0500,X,195.16,2,20190807-083505-0500,N,195.2,1
Quote,AAPL,20190807-083505.132-0500,20190807-083505-0500,X,195.16,2,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.132-0500,20190807-083505-0500,P,195.16,7,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.132-0500,20190807-083505-0500,Q,195.17,1,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.132-0500,20190807-083505-0500,X,195.17,2,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.132-0500,20190807-083505-0500,N,195.17,5,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.132-0500,20190807-083505-0500,P,195.17,6,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.194-0500,20190807-083505-0500,Q,195.2,1,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.194-0500,20190807-083505-0500,P,195.17,6,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.194-0500,20190807-083505-0500,P,195.17,6,20190807-083505-0500,Q,195.2,1
Quote,AAPL,20190807-083505.194-0500,20190807-083505-0500,N,195.2,1,20190807-083505-0500,Q,195.2,1
Quote,AAPL,20190807-083505.195-0500,20190807-083505-0500,P,195.17,6,20190807-083505-0500,Q,195.2,1
Quote,AAPL,20190807-083505.197-0500,20190807-083505-0500,P,195.17,6,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.198-0500,20190807-083505-0500,J,195.2,1,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.202-0500,20190807-083505-0500,P,195.17,6,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.207-0500,20190807-083505-0500,J,195.2,1,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.207-0500,20190807-083505-0500,P,195.17,6,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.270-0500,20190807-083505-0500,P,195.2,1,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.271-0500,20190807-083505-0500,P,195.19,1,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.271-0500,20190807-083505-0500,P,195.18,3,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.324-0500,20190807-083505-0500,N,195.17,3,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.393-0500,20190807-083505-0500,P,195.19,1,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.528-0500,20190807-083505-0500,V,195.19,2,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.529-0500,20190807-083505-0500,N,195.19,5,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.558-0500,20190807-083505-0500,Z,195.2,2,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.628-0500,20190807-083505-0500,N,195.19,5,20190807-083505-0500,Q,195.21,6
Quote,AAPL,20190807-083505.680-0500,20190807-083505-0500,N,195.19,5,20190807-083505-0500,Q,195.21,4
Quote,AAPL,20190807-083505.717-0500,20190807-083505-0500,N,195.19,5,20190807-083505-0500,Q,195.21,5
Quote,AAPL,20190807-083505.769-0500,20190807-083505-0500,N,195.19,5,20190807-083505-0500,Q,195.21,4
Quote,AAPL,20190807-083506.055-0500,20190807-083505-0500,N,195.19,5,20190807-083506-0500,Y,195.19,1
Quote,AAPL,20190807-083506.055-0500,20190807-083506-0500,P,195.19,1,20190807-083506-0500,Y,195.19,1
Quote,AAPL,20190807-083506.055-0500,20190807-083506-0500,N,195.17,3,20190807-083506-0500,Y,195.19,1
